date,close,high,low,open,volume,weightedAverage
2015-02-20 08:00:00,0.02499665,0.02499665,0.02499665,0.02499665,0.003667,0.02499665
2015-02-21 08:00:00,0.02499665,0.02499665,0.02499665,0.02499665,0.01360314,0.02499665
2015-02-22 08:00:00,0.02499665,0.02499665,0.02499665,0.02499665,0.0,0.02499665
2015-02-23 08:00:00,0.02499665,0.02499665,0.02499665,0.02499665,0.0,0.02499665
2015-02-24 08:00:00,0.02499665,0.02499665,0.02499665,0.02499665,0.0,0.02499665
2015-02-25 08:00:00,0.02499665,0.02499665,0.02499665,0.02499665,0.0,0.02499665
2015-02-26 08:00:00,0.00249965,0.00249965,0.00249965,0.00249965,0.04999264,0.00249965
2015-02-27 08:00:00,0.00249965,0.00249965,0.00249965,0.00249965,0.0,0.00249965
2015-02-28 08:00:00,0.00249965,0.00249965,0.00249965,0.00249965,0.0,0.00249965
2015-03-01 08:00:00,0.0249966,0.0249966,0.0249966,0.0249966,0.00163578,0.0249966
2015-03-02 08:00:00,0.0249966,0.0249966,0.0249966,0.0249966,0.0,0.0249966
2015-03-03 08:00:00,0.00225015,0.0114,0.00225,0.00225,251.60982865,0.00898316
2015-03-04 08:00:00,0.009569,0.01013985,0.00901398,0.00901398,1.74924153,0.00952007
2015-03-05 08:00:00,0.0115,0.0115,0.01125845,0.01125845,25.97291315,0.01134377
2015-03-06 08:00:00,0.011,0.01100001,0.011,0.01100001,0.02850186,0.011
2015-03-07 08:00:00,0.011,0.011,0.011,0.011,0.0,0.011
2015-03-08 08:00:00,0.011,0.011,0.011,0.011,0.0,0.011
2015-03-09 08:00:00,0.011,0.011,0.011,0.011,0.0,0.011
2015-03-10 08:00:00,0.011,0.011,0.011,0.011,0.0,0.011
2015-03-11 08:00:00,0.0111,0.0111,0.0111,0.0111,0.99999999,0.0111
2015-03-12 08:00:00,0.0111,0.0111,0.0111,0.0111,0.0,0.0111
2015-03-13 08:00:00,0.01099999,0.01099999,0.01099999,0.01099999,0.00099999,0.01099999
2015-03-14 08:00:00,0.0109998,0.01099989,0.01099976,0.01099989,61.4879394,0.0109998
2015-03-15 08:00:00,0.0109998,0.0109998,0.0109998,0.0109998,0.0,0.0109998
2015-03-16 08:00:00,0.0109998,0.0109998,0.0109998,0.0109998,0.0,0.0109998
2015-03-17 08:00:00,0.00356027,0.00356027,0.00356027,0.00356027,0.00193362,0.00356027
2015-03-18 08:00:00,0.00356027,0.00356027,0.00356027,0.00356027,0.0,0.00356027
2015-03-19 08:00:00,0.00356027,0.00356027,0.00356027,0.00356027,0.0,0.00356027
2015-03-20 08:00:00,0.00356027,0.00356027,0.00356027,0.00356027,0.0,0.00356027
2015-03-21 08:00:00,0.00356027,0.00356027,0.00356027,0.00356027,0.0,0.00356027
2015-03-22 08:00:00,0.00356027,0.00356027,0.00356027,0.00356027,0.0,0.00356027
2015-03-23 08:00:00,0.00356027,0.00356027,0.00356027,0.00356027,0.0,0.00356027
2015-03-24 08:00:00,0.00356027,0.00356027,0.00356027,0.00356027,0.0,0.00356027
2015-03-25 08:00:00,0.00356027,0.00356027,0.00356027,0.00356027,0.0,0.00356027
2015-03-26 08:00:00,0.00356027,0.00356027,0.00356027,0.00356027,0.0,0.00356027
2015-03-27 08:00:00,0.00356027,0.00356027,0.00356027,0.00356027,0.0,0.00356027
2015-03-28 08:00:00,0.00356027,0.00356027,0.00356027,0.00356027,0.0,0.00356027
2015-03-29 08:00:00,0.01149987,0.01149987,0.01149987,0.01149987,0.00101644,0.01149987
2015-03-30 08:00:00,0.01149987,0.01149987,0.01149987,0.01149987,0.0,0.01149987
2015-03-31 08:00:00,0.00356514,0.00356514,0.00356514,0.00356514,0.00023283,0.00356514
2015-04-01 08:00:00,0.01149987,0.01149987,0.01149987,0.01149987,0.00019851,0.01149987
2015-04-02 08:00:00,0.01149987,0.01149987,0.01149987,0.01149987,0.0,0.01149987
2015-04-03 08:00:00,0.01149987,0.01149987,0.01149987,0.01149987,0.0,0.01149987
2015-04-04 08:00:00,0.01149987,0.01149987,0.01149987,0.01149987,0.00180899,0.01149987
2015-04-05 08:00:00,0.01149987,0.01149987,0.01149987,0.01149987,0.0,0.01149987
2015-04-06 08:00:00,0.01149987,0.01149987,0.01149987,0.01149987,0.0,0.01149987
2015-04-07 08:00:00,0.01149987,0.01149987,0.01149987,0.01149987,0.0,0.01149987
2015-04-08 08:00:00,0.01149986,0.01149986,0.01149986,0.01149986,0.01819064,0.01149986
2015-04-09 08:00:00,0.01149986,0.01149986,0.00356514,0.00356514,0.08729261,0.01005675
2015-04-10 08:00:00,0.01149986,0.01149986,0.01149986,0.01149986,0.0,0.01149986
2015-04-11 08:00:00,0.01149986,0.01149986,0.01149986,0.01149986,0.0,0.01149986
2015-04-12 08:00:00,0.01149986,0.01149986,0.01149986,0.01149986,0.0,0.01149986
2015-04-13 08:00:00,0.01149986,0.01149986,0.01149986,0.01149986,0.0,0.01149986
2015-04-14 08:00:00,0.01149986,0.01149986,0.01149986,0.01149986,0.0,0.01149986
2015-04-15 08:00:00,0.01149986,0.01149986,0.01149986,0.01149986,0.0,0.01149986
2015-04-16 08:00:00,0.01149986,0.01149986,0.01149986,0.01149986,0.0,0.01149986
2015-04-17 08:00:00,0.01149986,0.01149986,0.01149986,0.01149986,0.0,0.01149986
2015-04-18 08:00:00,0.01149986,0.01149986,0.01149986,0.01149986,0.0,0.01149986
2015-04-19 08:00:00,0.01149986,0.01149986,0.01149986,0.01149986,0.0,0.01149986
2015-04-20 08:00:00,0.00356511,0.004,0.00356511,0.004,0.42853339,0.00377632
2015-04-21 08:00:00,0.00356511,0.00356511,0.00356511,0.00356511,0.0,0.00356511
2015-04-22 08:00:00,0.004,0.0114,0.00356511,0.0114,3.56923233,0.00356544
2015-04-23 08:00:00,0.004,0.004,0.004,0.004,0.0,0.004
2015-04-24 08:00:00,0.004,0.011389,0.004,0.011389,0.00044577,0.00769819
2015-04-25 08:00:00,0.004,0.004,0.004,0.004,0.0,0.004
2015-04-26 08:00:00,0.004,0.004,0.004,0.004,0.0,0.004
2015-04-27 08:00:00,0.004,0.011389,0.004,0.011389,0.0145707,0.00769819
2015-04-28 08:00:00,0.011389,0.011389,0.011389,0.011389,0.00266507,0.011389
